"","z","log10T90","log10Fluence","log10PeakFlux","PhotonIndex","log10NH","log10Fa","log10Ta","Alpha","Beta","Gamma","log10T90Err","log10FluenceErr","log10PeakFluxErr","PhotonIndexErr","log10FaErr","log10TaErr","AlphaErr","BetaErr","Class"
"218",4.618,2.23894889831176,-4.60205999132796,0.863322860120456,1.13,21.9037002845921,-8.69262974,3.04134881,1.20052929,0.815,1.62241,0.0313174061434648,0.00584908393727375,0.0178477184343802,0.13,0.01431841,0.02317526,0.01255481,0.07,"1"
"219",4.961,1.69731654173238,-5.79588001734407,0.278753600952829,1.84,21.9953293260505,-10.1070569,3.43803362,1.68612083,0.8,1.78537,0.0299157959416651,0.0542868102379058,0.0914304172427899,0.18,0.05084186,0.04500955,0.06200239,0.115,"1"
"220",3.81,1.61278385671974,-6.09044397075882,-0.221848749616356,1.38,21.12149747,-11.1278,3.79761,1.57289,0.8,1.76412,0.118428290705941,0.0641814505275734,0.144764827301084,0.22,0.1014,0.13824,0.23491,0.295,"1"
"221",1.664,1.58035466110659,-5.88605664769316,0.518513939877887,1.82,22.2291825133968,-10.9066853,3.7823081,0.931411844,1,2.0855,0.131947893490027,0.0668145356774229,0.0526417553822124,0.18,0.1875455,0.20042492,0.05714513,0.45,"0"
"222",0.09,1.28397928423848,-5.36653154442041,0.924279286061882,1.22,21.1458043657072,-10.1038,3.66388,1.20938,0.9,1.89331,0.0861743624814219,0.0201997433443371,0.0258508620180507,0.29,0.0267,0.03231,0.02421,0.55,"0"
"223",3.568,1.41463914673701,-6.32790214206428,-0.221848749616356,1.6,21.6922439503346,-11.9505263,4.8792574,2.06160972,1.1,2.02038,0.148027729903453,0.0924030812560105,0.144764827301084,0.3,0.11074106,0.069549,0.21988187,0.6,"1"
"224",3.7,1.49136169383427,-5.76955107862173,0.380211241711606,1.89,20.9612478163493,-11.4531,4.25859,1.14181,0.9,2.08995,0.088603854068197,0.0510934684592066,0.0904780170631775,0.17,0.1023,0.11841,0.11299,0.55,"1"
"225",2.42,0.99211148778695,-5.72124639904717,0.826074802700826,1.36,21.313774448533,-11.0883,3.9564,1.39195,1.19,2.00403,0.0552798328546417,0.0228576043106974,0.0324100359629293,0.1,0.2044,0.12794,0.19715,1.14,"0"
"1671",3.5,1.38560627359831,-6.26760624,0.079181246,2.2,21.52664292,-10.79048499,3.39431,1.17705,0.92,2.01678,0.0605561232005338,0.0389938928598178,0.0438681294899875,0.151515151515152,0.0711,0.090535,0.057705,0.005,"1"
"411",2.9,1.52244423350632,-5.085128182,1.029383778,1.4,22.12570242,-9.653647026,3.12435,0.984108,0.9995,1.78711,0.00815583518093314,0.0097982829257281,0.022631035007725,0.042424242424242,0.019455000000001,0.02833,0.0260615,0.0174145,"1"
"391",3.21192853388712,2.42505500745355,-5.16187463345806,-0.0288775187246862,1.66543570802081,21.3978273088155,-11.5771427698965,4.41385950071205,1.46695650734528,1.2350581152658,2.52570207962001,0.127525974910535,0.0112539778399843,0.0300469862557079,0.0440588430953067,0.0709108274363784,0.0684663706671871,0.102110492300964,0.0047572618003469,"1"
"232",2.711,2.06069784035361,-5.548213564,0.10720997,1.93,22.0125926,-10.86012091,3.73449,1.20488,0.87,2.04425,0.0344768087771092,0.0155321080197879,0.026732141383355,0.066666666666667,0.035200000000001,0.046765,0.035305,0.005,"1"
"2201",3.81,1.61278385671974,-6.09044397075882,-0.221848749616356,1.38,21.12149747,-11.1278,3.79761,1.57289,0.8,1.76412,0.118428290705941,0.0641814505275734,0.144764827301084,0.22,0.1014,0.13824,0.23491,0.295,"1"
"611",3.967,2.19451434188247,-5.623423043,-0.259637311,1.53,21.73850309,-10.09854168,4.05018,2.38763,0.5615,1.6177,0.0500432094331858,0.0168099723091123,0.0669985978354264,0.066666666666667,0.0266,0.017795,0.0538,0.0002104915,"1"
"2111",2.826,1.10720996964787,-5.92081875395237,0.681241237375587,1.6,21.0599645857867,-9.72925773,2.93128506,1.16829405,0.56,1.88408,0.0202577864930924,0.0361912068252705,0.0271434051189532,0.4,0.05048963,0.05901459,0.03209979,0.23,"1"
"1111",3.8347752604587,1.88386100397467,-6.09495316517974,-0.269677007636208,1.53434992558323,21.8244570127587,-11.2374042209576,4.06721497501663,1.86694724685427,0.850426501925103,2.02095246629971,0.176390296908969,0.0323026869852467,0.0659179231837877,0.115792182020166,0.0508664048592648,0.0365581322929021,0.0795142343017358,0.0902034693779915,"1"
"641",5.97428721837699,2.11397421033948,-5.3945731785313,-0.14012389424401,1.26836874365807,22.2744307366765,-11.3338589542192,4.50849877253729,0.919035804182064,0.857413981124759,1.89980551498346,0.0352735563376974,0.0136688038416522,0.0721945176061227,0.0593666253058293,0.358752068285421,0.234367383471289,0.0685600426073383,0.0283687436580658,"1"
"261",2.92091953616124,1.51594164104458,-5.10018549270688,1.01692834144705,1.40471035913564,22.1308578241187,-9.6717951111716,3.11967386023808,0.98694934404661,0.996874667481752,1.79019999559298,0.00862616549970326,0.00992261435762844,0.0228037038703073,0.042844060529023,0.0219313327755905,0.0311900192351826,0.0281948562875262,0.0177966694468714,"1"
"521",4.01721995152417,2.64124678444045,-5.75640594791061,-0.0193048523658066,1.48381244947668,21.9956840916956,-10.7476115153766,3.6068666528822,1.29575788838308,0.857437898137025,1.77289540856875,0.0822371900711582,0.0694635553290612,0.124994357967552,0.240526395732763,0.0977735434134853,0.0875141611979588,0.0822858245446897,0.0447252057242241,"1"
"542",3.8479,2.43136376415899,-5.677780705,-0.301029996,1.43,21.49704581,-11.86327943,4.48156171,2.51960373,0.87,1.95818,0.0734806588271915,0.0250675025476,0.105283510845884,0.109090909090909,0.083250805000001,0.04285341,0.169198521,0.001,"1"
"1351",3.1,2.2380461031288,-5.207608311,0.301029996,1.58,21.0163605,-10.59516628,3.59799,1.06622,1.17,2.06954,0.0759139130688025,0.0297171200079232,0.0263208776707413,0.218181818181818,0.16365,0.133375,0.03563,0.005,"1"
"1551",3.956,1.97634997900327,-4.795880017,0.69019608,1.21,22.04094236,-10.00568285,3.68383,1.36898,0.678,1.87322,0.0175057628775533,0.00457152086213947,0.0107432153848303,0.024242424242424,0.023985000000001,0.02442,0.017885,0.001,"1"
"1810",3.221,2.47450763911698,-5.899629455,0.222716471,2.01,21.0163605,-11.3053948,3.8752,1.05873,0.93,1.90677,0.0335671166656554,0.034467816033398,0.0283698082994557,0.145454545454545,0.06785,0.09216,0.0623145,0.0305,"1"
"1781",3.52,1.30535136944662,-5.920818754,0.113943352,1.93,22.0158332,-11.36754271,3.66139836,1.146279559,0.61,1.75592,0.0695758260297261,0.0219340647449938,0.0809873160298532,0.121212121212121,0.08458679,0.087010427,0.0601909,0.25,"1"
"2110",8.03514025106095,1.05682431006779,-6.20261895696957,0.218725145240346,0.827398876971565,22.6853046308091,-11.2600133708815,3.92948366711394,1.43691103907246,0.791163270488381,1.83002663067027,0.0450887500387383,0.0177824201321311,0.030927644625571,0.291864616490167,0.083957434459569,0.0762271866714306,0.063327845343934,0.0153858872508086,"1"
"1561",3.26,2.12710479836481,-5.026872146,0.322219295,1.33,21.81946365,-10.85078089,3.90552,1.18974,0.77,2.06486,0.0745819195240746,0.00840028010644005,0.0250675025476,0.036363636363636,0.05035,0.05495,0.045115,0.149849463,"1"
"531",3.51699617824517,1.39409352536584,-6.25295408665352,0.0833307521564517,2.18256236257963,21.5421820037441,-10.7961730142266,3.41365194979916,1.18334178191649,0.921169866814278,2.01681465454525,0.0603325348354165,0.0385508343068947,0.0438733635416658,0.149776069915882,0.0702528789119296,0.0892003053968941,0.0572242794543978,0.00490067168558016,"1"
"271",4.39437787960749,1.90229801166082,-5.5616710889837,0.166228837858249,1.48304732611869,22.1855239705859,-11.2885269541278,4.30327448414127,1.37231670708392,1.05335205873055,2.04072814706906,0.0471040464531427,0.0174329600569617,0.0454259149972392,0.0679412071339112,0.0698136682092199,0.0865731355307844,0.0745117067446091,0.00632404356892221,"1"
"2241",3.7,1.49136169383427,-5.76955107862173,0.380211241711606,1.89,20.9612478163493,-11.4531,4.25859,1.14181,0.9,2.08995,0.088603854068197,0.0510934684592066,0.0904780170631775,0.17,0.1023,0.11841,0.11299,0.55,"1"
"482",3.2,0.763427993562937,-6.585026652,0.255272505,1.82,22.03528962,-11.12090412,3.77452827,0.94016916,1.48,2.3315,0.0159503209463535,0.0404936579835962,0.0438681294956119,0.163636363636364,0.077803665,0.111057696,0.084888358,0.03,"1"
"321",2.91529010585323,1.53623981872414,-5.14687517513936,0.949854340409854,1.39218119587051,22.1057440180845,-9.783322306363,3.14650230796643,0.990833922963488,0.989987121642451,1.80243572484982,0.0205804189806699,0.0118053538009885,0.0277007720192543,0.0519015807630209,0.0229261441931929,0.0323209675687983,0.0267267995674239,0.0185078728819081,"1"
"1610",3.11424403626006,0.980395224064969,-6.15627585597697,0.476554699193553,1.69994165076409,22.0611344093281,-10.7014839661659,3.58867272284461,0.95272921856605,1.34264753140986,2.17588436966538,0.013722242150784,0.0317192864154416,0.0377974378127956,0.128987489398005,0.0611245116666208,0.087409718338451,0.0680725116613915,0.0264023943945033,"1"
"1411",3.06717639840208,1.1773061926153,-5.96248535844,0.476610959869588,2.0352703139279,22.3343061608472,-10.3190451092381,3.25065176899277,1.24434704135523,1.19871854142915,1.90821258300247,0.0402964319254996,0.0210817876750394,0.028858688464865,0.0964610580693588,0.0545592573911305,0.0678616456754785,0.0759628190410289,0.0128130203441569,"1"
"731",2.6147,1.41497334797082,-5.463441557,0.389166084,1.25,21.61964524,-10.01818139,3.750945731,1.136499703,0.9,1.96878,0.378773543258101,0.0185164313807078,0.0247093954042276,0.072727272727273,0.266741013,0.238477529,0.012525701,0.0405,"1"
"2191",4.961,1.69731654173238,-5.79588001734407,0.278753600952829,1.84,21.9953293260505,-10.1070569,3.43803362,1.68612083,0.8,1.78537,0.0299157959416651,0.0542868102379058,0.0914304172427899,0.18,0.05084186,0.04500955,0.06200239,0.115,"1"
"1201",3.36,2.01283722470517,-5.397940009,0.204119983,1.58,22.06812647,-11.28316228,3.84627415,1.37167718,0.83,1.95985,0.0761271871007967,0.0131604388554913,0.0493516456317247,0.066666666666667,0.05514905,0.059648416,0.0673381895,0.01,"1"
"2131",3.54,1.13417710757677,-6,0.380211241711606,1.41,21.3533795197779,-10.4044334,3.15453451,1.0816785,0.93,1.83562,0.100484314138014,0.0434294481903252,0.072382413650542,0.19,0.85146569,1.28215864,0.07850685,0.17,"1"
"511",3.51298963315086,2.03768435920755,-5.17138395920812,0.308430716998834,1.35003878282383,21.9224546325324,-10.9002256022126,3.99696286343893,1.25796073134849,0.820848411415471,2.0532099526358,0.0685313815730953,0.01103566912255,0.0298361697705631,0.045472174010832,0.0459343965932683,0.0487173353744256,0.0428133681989703,0.11243969482609,"1"
"401",2.99427462363243,1.40806527521977,-5.7386534323816,0.312275806494195,2.05245991894742,21.4661038018929,-10.9118078624444,3.70145225300947,1.09237586675931,0.987542315723491,2.17923992088469,0.350971690054014,0.0147322323517006,0.0374496973975409,0.066666666666667,0.112663397557521,0.12605819447716,0.0759864979398837,0.00476017554128728,"1"
"811",3.0749,2.00945089579869,-5.59345982,0.146128036,1.47,21.79614607,-11.02273379,4.37412,1.97901,0.564,1.61002,0.132029607628615,0.0115605423699981,0.0244408149807766,0.048484848484849,0.076099999999999,0.02584,0.18005,0.0120771535,"1"
"502",3.35,2.02530586526477,-5.337242168,0.301029996,1.34,21.45079548,-9.931814138,3.2687548,1.44529526,1.079,2.11482,0.0177699795120678,0.0114438598573077,0.0263208776707413,0.036363636363636,0.031830706,0.039738688,0.036139295,0.0015,"1"
"631",2.84455267046532,1.21131408401644,-5.71130129729826,0.768524667526436,1.54985764739104,21.3271575971459,-9.7103012370951,2.97968871148954,1.12211644067624,0.670187819858198,1.85976848033754,0.0172236849433384,0.0295741903425085,0.0260121008528564,0.310351551396095,0.0427088831972566,0.0513216023427926,0.0305859196683241,0.176702314497236,"1"
"2231",3.568,1.41463914673701,-6.32790214206428,-0.221848749616356,1.6,21.6922439503346,-11.9505263,4.8792574,2.06160972,1.1,2.02038,0.148027729903453,0.0924030812560105,0.144764827301084,0.3,0.11074106,0.069549,0.21988187,0.6,"1"
"291",3.31164446794009,2.09457032914991,-5.28843820364753,0.545564019072985,1.36597979603801,21.994742591744,-10.1384299904567,3.59101647781461,1.84668573542908,0.727621870003757,1.63856077939997,0.0189726994806713,0.0125337493750912,0.039647215481324,0.0561697793785821,0.215266788954229,0.0694434164880658,0.0631313317454836,0.013210453295397,"1"
"421",3.32977673106268,1.84679850568323,-5.70256601214743,0.00870767403464444,1.50821303910343,21.4463838034662,-10.9056095977759,4.10325588760707,1.62713915581354,1.07396492628381,2.05662621732233,0.0864848349339688,0.0165061901442851,0.033899010700618,0.0699732569723647,0.067490890669998,0.0532863700670388,0.0685243740689964,0.164880856954453,"1"
"2071",4.56,1.55870857053317,-6.50863830616573,-0.522878745280338,2.55,22.1524656960528,-11.0529,3.37597,0.742849,1.05,1.97336,0.0972677373788299,0.098066495913638,0.289529654602168,0.37,0.14198,0.296352,0.0811106,0.86,"1"
"581",3.31907415821799,2.15240554050276,-5.5466667427315,0.0282339151929982,1.52866774596041,21.2790855758233,-11.0518498646504,4.20429988396483,1.4442219264329,1.14282461147662,2.10100486530146,0.0467497741419918,0.0157100028475222,0.0322468346801672,0.0649666352663193,0.0599098101236661,0.0621674628868915,0.0696407267787833,0.380576954941823,"1"
"551",5.91339240233414,2.14021623522973,-5.43744117614591,-0.165700201893404,1.32532151953317,22.294747355526,-11.3804788897116,4.51913264006352,0.91594160388001,0.864998234813567,1.93879705489209,0.0265786004291061,0.0148601670145315,0.0681731153071281,0.0584632228326162,0.274304528759769,0.100246582496588,0.0676898665784788,0.0450509413318132,"1"
"671",2.99100907006767,1.53147909625238,-5.18566978096625,0.904248054069472,1.39799980065785,22.0252719159815,-9.80107701644091,3.19168271045468,1.04299206845339,0.979548011562089,1.7848107708562,0.0191841798308332,0.0152371417287808,0.0348456315576768,0.060183588098452,0.0276503167546107,0.0393220954847662,0.0469484316154143,0.0451758167244706,"1"
"1231",3.1516,2.46239799789896,-5.13667714,-0.045757491,1.68,21.35034301,-11.60730305,4.42202873,1.46723371,1.25,2.55463,0.131921983971797,0.0108167990541397,0.029245419686369,0.042424242424242,0.07308827,0.070655771,0.1058841465,0.005,"1"
"1951",2.855,2.68699356626468,-5.236572006,0.146128036,1.91,21.1034582,-11.54363397,4.171185481,1.243849338,0.95,2.06008,0.0343795484153644,0.0136142470679056,0.0376012538165791,0.060606060606061,0.088149935,0.099379055,0.1233664435,0.78,"1"
"361",4.31601147872396,1.86894764879576,-5.26230782577372,0.504967882400677,1.19294830863364,22.1460848420346,-11.8142410946143,4.91539937790967,1.19779272197214,0.586703253542073,1.87579310133355,0.0859922177935037,0.00671556034519805,0.0350912688610011,0.0355088858949864,0.182211987107441,0.0940408370013775,0.0921361514076188,0.0784620296396315,"1"
"1710",2.9052429269366,1.53690788285357,-5.06718891287684,1.04226858714144,1.39653041599784,22.1356549213247,-9.66908252187176,3.13740465792305,1.0126934939539,1.00183233146812,1.7966347791046,0.00853762278255605,0.00970240952954003,0.0222417752955845,0.0417233163631997,0.0229618134095223,0.0299232836297181,0.0265077612675644,0.0175141734381954,"1"
"661",3.32010396005842,1.55808933257974,-5.23000429099895,0.876379066735144,1.48968740534969,22.0991278188097,-9.74606783317952,3.18828970449658,1.12720279373839,0.958834915074403,1.78675532707884,0.0125912770471628,0.0188666024313142,0.0366547579220984,0.0704669986423948,0.0258527409897141,0.0317298762770463,0.033387511750133,0.0373058415789815,"1"
"231",2.98000209254678,1.9772753525089,-5.9646613323589,-0.243681967263073,1.74845566013828,21.4900534033714,-11.6489006190364,4.36907779512489,1.14152550502403,0.874504239419475,2.18189733868276,0.0480945113747879,0.045810451582872,0.0513412934781567,0.135099291716787,0.0884669914052761,0.149487678002126,0.0873116622466805,0.165513349801594,"1"
"601",3.70468135758536,1.80387556378117,-5.9157916031479,-0.0923302610647323,1.82125586745329,21.8599496846523,-10.8608023142536,3.93826125275083,1.28598567027106,0.901504749196582,1.90053468449465,0.0605380626279,0.0319296991801192,0.0828128189535801,0.111072808154153,0.033309062359764,0.0377532732528447,0.0424011723416301,0.00238225704965493,"1"
"262",3.686,1.63848925695464,-5.655607726,0.294466226,2.03,22.41960057,-11.8827287,4.33479,1.71887,1.06,2.07859,0.0815374132566299,0.0161974631827828,0.0374103845495022,0.066666666666667,0.08845,0.072145,0.169635,0.005,"1"
"971",3.076,1.68124123737559,-5.795880017,0.113943352,1.31,21.89596701,-11.14630179,3.37933883,1.06152816,0.89,1.96352,0.151171637016717,0.0329010970878164,0.0809873160298532,0.151515151515152,0.05941034,0.074268877,0.0337195715,0.03,"1"
"592",8.26,1.01283722470517,-6.229147988,0.230448921,0.8,22.7516324,-11.2798407,3.91521772,1.43267533,0.77,1.8158,0.0447672759550477,0.017844662826724,0.0309657384870962,0.303030303030303,0.08569564,0.077643595,0.064053366,0.005,"1"
"1010",6.29,2.24104815067164,-5.316052869,-0.207608311,1.25,22.39388568,-11.4544,4.6841,0.897942,0.848,1.90813,0.0268161033381255,0.00980902273641476,0.0721701485906705,0.042424242424242,0.29485,0.098475,0.06727,0.01,"1"
"1181",2.83,1.58883172559421,-5.22184875,1.041392685,1.15,21.95954126,-12.08512818,5.08952072,1.42351927,0.39,1.85145,0.130539784508902,0.00438681295239289,0.0071784211910988,0.03030303030303,0.097418495,0.090702815,0.110855301,0.13,"1"
"621",3.64249683096819,1.87637177299747,-5.7493171978071,-0.0821802503959104,1.74958861062303,21.4927107785916,-10.4009378327539,4.02544844234883,2.13265049429241,0.664737145410967,1.75750474876333,0.0791833526346338,0.0217611382887542,0.0591796517048011,0.0890321733041979,0.033478375340105,0.0270878436091596,0.0627243220732233,0.152638385632615,"1"
"610",6.29,2.24104815067164,-5.316052869,-0.207608311,1.25,22.39388568,-11.4544,4.6841,0.897942,0.848,1.90813,0.0268161033381255,0.00980902273641476,0.0721701485906705,0.042424242424242,0.29485,0.098475,0.06727,0.01,"1"
"281",4.24369104607634,1.77538403321845,-5.60357300970745,0.264507069883041,1.4113208411308,22.2210655266326,-11.0476168535761,4.2728627974937,1.47347417215306,0.96399626629171,2.00936101568434,0.0522230182448104,0.018759391356895,0.0436723612070558,0.0721935995431112,0.0336766991727554,0.0299745257100359,0.0390990330461788,0.000754859675339859,"1"
"410",4.16279896997497,1.92026715944143,-5.61074303062229,0.0807873332564554,1.45245585347526,22.0565162746227,-10.7121971574782,4.19260503925424,1.78954801782913,0.827411802457762,1.87660051920948,0.0502909622356168,0.0181744015402823,0.052204891450933,0.0705830377032701,0.0305558952489231,0.0257255639357198,0.042249987419695,0.00039757224620132,"1"
"681",5.65984298303444,2.04973021065954,-5.55030118624209,-0.210905045870964,1.33102680232842,22.2314520064715,-11.5692557932572,4.72927994306494,1.16733706949828,0.906339297676459,1.93411645303247,0.0548772190684526,0.0289299726026115,0.0889761905391376,0.102054356691907,0.252227832319217,0.0917784820452807,0.102600433781314,0.146588038210757,"1"
"492",3.036,1.89762709129044,-4.619788758,1.36361198,1.31,22.38386741,-10.0540393,3.46298403,1.7256074,1.06,2.03418,0.0180592945364855,0.00731135491027843,0.0125337512783664,0.024242424242424,0.11042072,0.069659314,0.0376373875,0.02,"1"
"351",3.53667188135441,2.07291922457291,-5.50411027446975,0.221077506001798,1.50835158474045,21.4134726455296,-10.6736513903078,4.00004826825356,1.33553421015731,1.24440375457518,2.11651627023561,0.0514161880285375,0.0136837315785086,0.0235888122457579,0.0555539753471474,0.048435902672708,0.0498527485722979,0.0374898918000469,0.146064426933628,"1"
"622",3.85,1.80617997398389,-5.920818754,-0.22184875,1.02,22.13069392,-11.76000021,3.44619,1.42452,0.63,1.46604,0.0559162050281416,0.0219340647449938,0.0877362590478575,0.121212121212121,0.21145,0.24029,0.3065,0.03,"1"
"241",4.66151848149626,1.94289422709521,-5.45585735790413,0.00544789423627251,1.34665944569977,21.9597009179395,-11.4048677830145,4.50900370632458,1.00071938103891,0.947421144148335,2.00350985875194,0.0391014561658902,0.0103420349684077,0.0456820365341607,0.0982161302740375,0.170934210809318,0.0689013535443924,0.0486340701460197,0.00631773540191352,"1"
"1271",2.813,1.79865064544527,-5.443697499,0.591064607,1.52,22.16619025,-10.15181088,3.48517215,1.44859414,0.63,1.75797,0.0519338355291014,0.00731135491027843,0.0134978859962626,0.036363636363636,0.04362492,0.051679097,0.058002882,0.02,"1"
"301",3.61217899930407,2.27871615582509,-5.55023413924859,-0.27544677699913,1.42305717955343,21.4194265430285,-10.5953897433649,4.31909536078578,2.31605469802969,0.70797347014735,1.95850385244454,0.051720463198279,0.0158236268924611,0.0615151649057909,0.129165717576997,0.0382873225202322,0.0225520458166499,0.0541494738596736,0.000321065984047338,"1"
"441",2.88587873319793,1.51662864941542,-5.1121220356807,1.00369417697745,1.4,22.112846384171,-9.68383965623094,3.126492603779,0.986082818463422,0.97794811027369,1.79537926584349,0.0113438303943669,0.0108171474178877,0.0220272378519706,0.0510199586197617,0.0215202728854059,0.031775237732989,0.0267977477020555,0.0219357422509934,"1"
"1991",2.938,2.37657695705651,-5.091514981,0.886490725,1.25,20.65703194,-10.42365865,4.29043,2.64643,1.228,1.93674,0.0211468897130007,0.00974847321620432,0.0102548874161921,0.036363636363636,0.1418,0.047555,0.091985,0.029531206,"1"
"491",2.97944906711578,1.93869187956696,-4.92674693190506,1.12248017034462,1.09993256807327,22.041810316103,-9.9439263529485,3.70085261839361,1.2634800155954,0.720755954027176,1.90353286797762,0.0616435875853918,0.00720065930685332,0.0128290684681329,0.0879640015688811,0.0161903405024076,0.0227411242977753,0.0188463597575099,0.0184355870424844,"1"
"310",4.07158980520675,1.81491827002616,-5.62023027638943,0.193759828377086,1.40226973267039,22.0030836952835,-10.999719508685,4.25683048521838,1.47761851002994,1.03613051652513,2.04375938871242,0.050721871626234,0.0183044631251311,0.0405117327111399,0.0711656025596756,0.0368905047606626,0.0346007258937173,0.0392164754674654,0.0583111287668572,"1"
"1531",2.73,1.97127584873811,-4.795880017,1.28780173,1.04,22.00531353,-9.730487056,3.59073,1.22509,0.672,1.88134,0.063811704280745,0.00493516456317247,0.00678373136259728,0.090909090909091,0.012995,0.021325,0.015545,0.0219023355,"1"
"282",3.2,0.903089986991944,-6.659555885,0.037426498,2.54,22.50004427,-10.84771166,3.351,1.45111,1.357,2.00443,0.0658325115271916,0.0300466640198818,0.0338066318922117,0.139393939393939,0.08245,0.09927,0.11561,0.009157091,"1"
"471",3.58247800327372,2.28992578263002,-5.04206423533004,0.461731970475559,1.78998743044212,21.2212133180437,-10.6945228675197,3.67361804672045,1.17261037444135,0.658748482651194,2.05355916216382,0.0267982546477237,0.0058852712729832,0.0280615177424838,0.0306064415017535,0.0765345352880855,0.0771125527054293,0.0414840404211219,0.078433395819839,"1"
"1751",2.59,1.25042000230889,-6.508638306,0.204119983,1.99,21.4198963,-10.72815839,3.06337,1.07478,1.015,2.20942,0.0244827442428277,0.0594342399249789,0.0329010970878163,0.2,0.093,0.11588,0.071395,0.3543597095,"1"
"481",4.02482279321575,1.30549147375761,-6.3779233346999,-0.178889437089979,1.81525911319768,21.9529808363108,-10.6691295404578,3.14132904594067,1.28007371545177,0.791634716998669,2.0349955340794,0.107717726384123,0.0363181738311458,0.0443341106006034,0.188152939281567,0.0695430610948941,0.100146222097866,0.0402737067256846,0.0193224731522064,"1"
"331",3.79546993782364,1.7743523519329,-5.86110656517225,-0.11401829475657,1.36986989156343,21.5116066346442,-11.1831113159458,4.34502388274387,1.59557669779873,1.02603444512701,1.98279937639318,0.0774029342016405,0.0231509992329143,0.0391859887415178,0.0881547754715116,0.119176519298092,0.0618708866235359,0.064977883048231,0.169177065770161,"1"
"1811",3.43528670622967,2.0315643512909,-5.33662748585067,0.286274864752971,1.33738918246236,21.4781536625971,-9.97598295878974,3.30981266744421,1.42941704343895,1.07229890165338,2.10882411247938,0.0180323992757652,0.0113964347303475,0.0276509230108068,0.0365394489924335,0.0394606547279298,0.0414425745940675,0.037042368228591,0.00174657721188851,"1"
"1410",3.91,2.40654018043396,-5.11577123,0.434568904,1.53,22.3877421,-10.66756154,4.15028,1.20511,0.979,2.08163,0.207740120984255,0.0140538367709601,0.027095021154743,0.054545454545455,0.0292,0.030365,0.02297,0.083622271,"1"
"1281",2.876,1.58771096501891,-5.795880017,0.079181246,1.85,21.70983536,-11.02687215,3.79948,1.90651,0.69,1.89579,0.179553274171887,0.0164505485439082,0.0438681294899875,0.078787878787879,0.11705,0.068285,0.121385,0.005,"1"
"251",4.09856362170996,1.73333389616386,-5.58926391943007,0.279806459205501,1.39342909410596,22.1673516735325,-10.9415022121141,4.2167656108862,1.42837350623244,0.965439524185844,2.0132161262177,0.0844328967800144,0.0188794887734735,0.0420964610713218,0.072727272727273,0.0569587128321733,0.0516522260838127,0.033502734907781,0.00464272647351027,"1"
"292",5.47,1.35218251811136,-5.946921557,0.431363764,0.9,22.10710478,-10.77728353,3.15198,1.39098,0.83,1.94856,0.0249820977926045,0.0158391122565265,0.0165724044782448,0.2424242424,0.08115,0.108435,0.118785,0.178498106,"1"
"371",3.88933475342463,2.17126887548597,-5.59457263866034,-0.200299873455293,1.53639746676898,21.7806781823966,-10.2501130984469,4.0240903820125,2.25763951190404,0.595854396549403,1.6614778651001,0.053380637039811,0.0163430169292761,0.0647406820294885,0.066666666666667,0.0302528319732169,0.0231501167605628,0.0555322023487671,0.00146305260626722,"1"
"612",4.53522109602112,1.5767721116393,-6.43132490849585,-0.455373280397994,2.45259327401407,22.1591444287162,-11.0524964422253,3.45240980381027,0.804304594456553,1.04342077377113,1.97720414789658,0.0932654206884084,0.0913039859639624,0.268559490316108,0.344599681501277,0.132644485551476,0.273599462838262,0.0772498494687486,0.786560455276398,"1"
"412",3.38115854692669,1.91884738104735,-5.62883617184381,0.0875840265772418,1.40421805448364,21.4891686633273,-10.7375931178725,4.09057762474721,1.50958299103269,1.11628417116869,2.05485971872083,0.0516349900930473,0.0149328733462245,0.0272771391866802,0.0614246635316789,0.0479874844653895,0.0483552479294361,0.0503051342385953,0.18941897340081,"1"
"1321",2.99745504800417,1.53683249474144,-5.15586114808895,0.938262371754117,1.47811282473616,22.1621424433035,-9.93002776587898,3.27443077392641,1.07521011956951,1.00700131094689,1.8232502002446,0.017254315096949,0.0105917083953701,0.0244635060243462,0.0454300269258741,0.0280095941947177,0.0337625609774841,0.0438629787972341,0.0158752433925602,"1"
"1331",2.671,1.42813479402879,-5.522878745,0.612783857,1.4,21.91722026,-10.14327111,3.15909591,1.01613299,0.65,1.92121,0.0598545187416093,0.026320877674116,0.0128394525239612,0.181818181818182,0.052946860000001,0.084200302,0.03800099,0.090734018,"1"
"651",5.94560334778018,2.24061574906583,-5.16898543073502,0.012980869676874,1.22528253692202,22.2929178515637,-10.8855337130716,4.3457279842906,0.960268584737002,0.841202697653556,1.84927772041134,0.0277432765539069,0.00899335906092461,0.0609808764098863,0.0604629970442811,0.237066423183073,0.0829648454730726,0.0559998275947541,0.0223587315389887,"1"
"2010",3.78,1.89817648349768,-6.156767222,-0.337242168,1.55,21.77333803,-11.26121944,4.04162,1.9179,0.835,2.02128,0.192243471662561,0.0339867861224412,0.0686631591438462,0.121212121212121,0.05315,0.037375,0.085,0.10149311,"1"
"1210",2.88846822645585,1.55528560230783,-5.11338318600439,0.973117642961894,1.43233777766349,22.1188010611119,-9.72725963773131,3.16157749370491,0.997578331793063,0.991598599608638,1.80279931348753,0.00976180082629102,0.0101481303994131,0.0228812626797051,0.0439033860566486,0.0204156760553059,0.0294548055306159,0.0266254891468537,0.0166570333192389,"1"
